Unnamed: 0,snapshotTime,snapshotTimeUTC,openPrice,closePrice,highPrice,lowPrice,lastTradedVolume
2722,2020/03/09 14:00:00,2020-03-09T14:00:00,"{'bid': 1671.53, 'ask': 1672.03, 'lastTraded': None}","{'bid': 1664.86, 'ask': 1665.36, 'lastTraded': None}","{'bid': 1677.25, 'ask': 1677.79, 'lastTraded': None}","{'bid': 1662.99, 'ask': 1663.49, 'lastTraded': None}",25841
2723,2020/03/09 16:00:00,2020-03-09T16:00:00,"{'bid': 1664.84, 'ask': 1665.34, 'lastTraded': None}","{'bid': 1672.58, 'ask': 1673.08, 'lastTraded': None}","{'bid': 1676.56, 'ask': 1677.06, 'lastTraded': None}","{'bid': 1661.61, 'ask': 1662.11, 'lastTraded': None}",22915
2724,2020/03/09 18:00:00,2020-03-09T18:00:00,"{'bid': 1672.61, 'ask': 1673.11, 'lastTraded': None}","{'bid': 1677.24, 'ask': 1677.74, 'lastTraded': None}","{'bid': 1681.38, 'ask': 1681.98, 'lastTraded': None}","{'bid': 1670.92, 'ask': 1671.67, 'lastTraded': None}",20179
2725,2020/03/09 20:00:00,2020-03-09T20:00:00,"{'bid': 1677.39, 'ask': 1677.89, 'lastTraded': None}","{'bid': 1679.81, 'ask': 1681.16, 'lastTraded': None}","{'bid': 1679.89, 'ask': 1681.26, 'lastTraded': None}","{'bid': 1674.78, 'ask': 1675.28, 'lastTraded': None}",4510
2726,2020/03/09 22:00:00,2020-03-09T22:00:00,"{'bid': 1679.09, 'ask': 1679.59, 'lastTraded': None}","{'bid': 1666.36, 'ask': 1666.86, 'lastTraded': None}","{'bid': 1680.35, 'ask': 1681.27, 'lastTraded': None}","{'bid': 1662.48, 'ask': 1662.91, 'lastTraded': None}",10997
2727,2020/03/10 00:00:00,2020-03-10T00:00:00,"{'bid': 1666.22, 'ask': 1666.72, 'lastTraded': None}","{'bid': 1669.22, 'ask': 1669.72, 'lastTraded': None}","{'bid': 1671.35, 'ask': 1671.85, 'lastTraded': None}","{'bid': 1661.49, 'ask': 1662.09, 'lastTraded': None}",18646
2728,2020/03/10 02:00:00,2020-03-10T02:00:00,"{'bid': 1669.19, 'ask': 1669.69, 'lastTraded': None}","{'bid': 1666.56, 'ask': 1666.86, 'lastTraded': None}","{'bid': 1670.56, 'ask': 1671.02, 'lastTraded': None}","{'bid': 1665.5, 'ask': 1666.0, 'lastTraded': None}",14052
2729,2020/03/10 04:00:00,2020-03-10T04:00:00,"{'bid': 1666.44, 'ask': 1666.94, 'lastTraded': None}","{'bid': 1651.44, 'ask': 1651.94, 'lastTraded': None}","{'bid': 1668.1, 'ask': 1668.59, 'lastTraded': None}","{'bid': 1651.12, 'ask': 1651.62, 'lastTraded': None}",16668
2730,2020/03/10 06:00:00,2020-03-10T06:00:00,"{'bid': 1651.58, 'ask': 1651.88, 'lastTraded': None}","{'bid': 1661.97, 'ask': 1662.47, 'lastTraded': None}","{'bid': 1666.51, 'ask': 1667.01, 'lastTraded': None}","{'bid': 1649.18, 'ask': 1649.68, 'lastTraded': None}",20911
2731,2020/03/10 08:00:00,2020-03-10T08:00:00,"{'bid': 1661.96, 'ask': 1662.46, 'lastTraded': None}","{'bid': 1658.33, 'ask': 1658.83, 'lastTraded': None}","{'bid': 1667.3, 'ask': 1667.8, 'lastTraded': None}","{'bid': 1657.18, 'ask': 1657.57, 'lastTraded': None}",23110
2732,2020/03/10 10:00:00,2020-03-10T10:00:00,"{'bid': 1658.41, 'ask': 1658.91, 'lastTraded': None}","{'bid': 1661.97, 'ask': 1662.47, 'lastTraded': None}","{'bid': 1664.93, 'ask': 1665.3, 'lastTraded': None}","{'bid': 1655.67, 'ask': 1656.06, 'lastTraded': None}",18121
2733,2020/03/10 12:00:00,2020-03-10T12:00:00,"{'bid': 1662.0, 'ask': 1662.5, 'lastTraded': None}","{'bid': 1653.5, 'ask': 1653.8, 'lastTraded': None}","{'bid': 1667.53, 'ask': 1667.89, 'lastTraded': None}","{'bid': 1651.13, 'ask': 1651.54, 'lastTraded': None}",23064
2734,2020/03/10 14:00:00,2020-03-10T14:00:00,"{'bid': 1653.48, 'ask': 1653.98, 'lastTraded': None}","{'bid': 1654.38, 'ask': 1654.88, 'lastTraded': None}","{'bid': 1660.74, 'ask': 1661.16, 'lastTraded': None}","{'bid': 1649.84, 'ask': 1650.14, 'lastTraded': None}",26645
2735,2020/03/10 16:00:00,2020-03-10T16:00:00,"{'bid': 1654.27, 'ask': 1654.77, 'lastTraded': None}","{'bid': 1657.66, 'ask': 1658.16, 'lastTraded': None}","{'bid': 1661.61, 'ask': 1662.11, 'lastTraded': None}","{'bid': 1651.06, 'ask': 1651.53, 'lastTraded': None}",23183
2736,2020/03/10 18:00:00,2020-03-10T18:00:00,"{'bid': 1657.63, 'ask': 1658.13, 'lastTraded': None}","{'bid': 1641.85, 'ask': 1642.35, 'lastTraded': None}","{'bid': 1659.92, 'ask': 1660.31, 'lastTraded': None}","{'bid': 1641.58, 'ask': 1642.08, 'lastTraded': None}",20153
2737,2020/03/10 20:00:00,2020-03-10T20:00:00,"{'bid': 1641.84, 'ask': 1642.34, 'lastTraded': None}","{'bid': 1648.42, 'ask': 1650.28, 'lastTraded': None}","{'bid': 1650.44, 'ask': 1650.86, 'lastTraded': None}","{'bid': 1641.84, 'ask': 1642.34, 'lastTraded': None}",4199
2738,2020/03/10 22:00:00,2020-03-10T22:00:00,"{'bid': 1649.59, 'ask': 1650.09, 'lastTraded': None}","{'bid': 1652.19, 'ask': 1652.69, 'lastTraded': None}","{'bid': 1654.67, 'ask': 1655.17, 'lastTraded': None}","{'bid': 1649.09, 'ask': 1649.66, 'lastTraded': None}",8934
2739,2020/03/11 00:00:00,2020-03-11T00:00:00,"{'bid': 1652.1, 'ask': 1652.6, 'lastTraded': None}","{'bid': 1658.26, 'ask': 1658.56, 'lastTraded': None}","{'bid': 1660.05, 'ask': 1660.55, 'lastTraded': None}","{'bid': 1650.43, 'ask': 1650.93, 'lastTraded': None}",16408
2740,2020/03/11 02:00:00,2020-03-11T02:00:00,"{'bid': 1658.29, 'ask': 1658.59, 'lastTraded': None}","{'bid': 1658.71, 'ask': 1659.21, 'lastTraded': None}","{'bid': 1659.82, 'ask': 1660.16, 'lastTraded': None}","{'bid': 1655.59, 'ask': 1655.98, 'lastTraded': None}",11890
2741,2020/03/11 04:00:00,2020-03-11T04:00:00,"{'bid': 1658.77, 'ask': 1659.27, 'lastTraded': None}","{'bid': 1661.45, 'ask': 1661.95, 'lastTraded': None}","{'bid': 1665.33, 'ask': 1665.64, 'lastTraded': None}","{'bid': 1658.01, 'ask': 1658.39, 'lastTraded': None}",12661
2742,2020/03/11 06:00:00,2020-03-11T06:00:00,"{'bid': 1661.36, 'ask': 1661.86, 'lastTraded': None}","{'bid': 1662.23, 'ask': 1662.73, 'lastTraded': None}","{'bid': 1666.46, 'ask': 1666.96, 'lastTraded': None}","{'bid': 1658.12, 'ask': 1658.57, 'lastTraded': None}",15023
2743,2020/03/11 08:00:00,2020-03-11T08:00:00,"{'bid': 1662.22, 'ask': 1662.72, 'lastTraded': None}","{'bid': 1660.4, 'ask': 1660.7, 'lastTraded': None}","{'bid': 1663.65, 'ask': 1664.12, 'lastTraded': None}","{'bid': 1656.27, 'ask': 1656.61, 'lastTraded': None}",17936
2744,2020/03/11 10:00:00,2020-03-11T10:00:00,"{'bid': 1660.37, 'ask': 1660.87, 'lastTraded': None}","{'bid': 1665.88, 'ask': 1666.38, 'lastTraded': None}","{'bid': 1668.48, 'ask': 1668.84, 'lastTraded': None}","{'bid': 1659.99, 'ask': 1660.47, 'lastTraded': None}",16961
2745,2020/03/11 12:00:00,2020-03-11T12:00:00,"{'bid': 1665.97, 'ask': 1666.27, 'lastTraded': None}","{'bid': 1662.68, 'ask': 1662.98, 'lastTraded': None}","{'bid': 1671.23, 'ask': 1671.62, 'lastTraded': None}","{'bid': 1658.46, 'ask': 1658.82, 'lastTraded': None}",22575
2746,2020/03/11 14:00:00,2020-03-11T14:00:00,"{'bid': 1662.69, 'ask': 1662.99, 'lastTraded': None}","{'bid': 1649.7, 'ask': 1650.0, 'lastTraded': None}","{'bid': 1663.03, 'ask': 1663.33, 'lastTraded': None}","{'bid': 1644.14, 'ask': 1644.56, 'lastTraded': None}",25598
2747,2020/03/11 16:00:00,2020-03-11T16:00:00,"{'bid': 1649.72, 'ask': 1650.02, 'lastTraded': None}","{'bid': 1643.38, 'ask': 1643.88, 'lastTraded': None}","{'bid': 1650.83, 'ask': 1651.25, 'lastTraded': None}","{'bid': 1639.82, 'ask': 1640.32, 'lastTraded': None}",22785
2748,2020/03/11 18:00:00,2020-03-11T18:00:00,"{'bid': 1643.41, 'ask': 1643.71, 'lastTraded': None}","{'bid': 1636.3, 'ask': 1636.8, 'lastTraded': None}","{'bid': 1646.19, 'ask': 1646.62, 'lastTraded': None}","{'bid': 1632.92, 'ask': 1633.29, 'lastTraded': None}",21768
2749,2020/03/11 20:00:00,2020-03-11T20:00:00,"{'bid': 1636.24, 'ask': 1636.74, 'lastTraded': None}","{'bid': 1634.32, 'ask': 1635.75, 'lastTraded': None}","{'bid': 1638.64, 'ask': 1639.11, 'lastTraded': None}","{'bid': 1634.09, 'ask': 1635.05, 'lastTraded': None}",4126
2750,2020/03/11 22:00:00,2020-03-11T22:00:00,"{'bid': 1635.88, 'ask': 1636.38, 'lastTraded': None}","{'bid': 1643.59, 'ask': 1644.09, 'lastTraded': None}","{'bid': 1644.23, 'ask': 1644.63, 'lastTraded': None}","{'bid': 1635.63, 'ask': 1636.14, 'lastTraded': None}",9274
2751,2020/03/12 00:00:00,2020-03-12T00:00:00,"{'bid': 1643.53, 'ask': 1644.03, 'lastTraded': None}","{'bid': 1636.04, 'ask': 1636.54, 'lastTraded': None}","{'bid': 1650.11, 'ask': 1650.63, 'lastTraded': None}","{'bid': 1633.73, 'ask': 1634.23, 'lastTraded': None}",18488
2752,2020/03/12 02:00:00,2020-03-12T02:00:00,"{'bid': 1635.95, 'ask': 1636.45, 'lastTraded': None}","{'bid': 1636.99, 'ask': 1637.29, 'lastTraded': None}","{'bid': 1638.63, 'ask': 1639.13, 'lastTraded': None}","{'bid': 1630.59, 'ask': 1631.18, 'lastTraded': None}",16725
2753,2020/03/12 04:00:00,2020-03-12T04:00:00,"{'bid': 1637.01, 'ask': 1637.31, 'lastTraded': None}","{'bid': 1633.85, 'ask': 1634.15, 'lastTraded': None}","{'bid': 1637.86, 'ask': 1638.32, 'lastTraded': None}","{'bid': 1631.13, 'ask': 1631.63, 'lastTraded': None}",12538
2754,2020/03/12 06:00:00,2020-03-12T06:00:00,"{'bid': 1633.87, 'ask': 1634.17, 'lastTraded': None}","{'bid': 1639.98, 'ask': 1640.28, 'lastTraded': None}","{'bid': 1642.71, 'ask': 1643.11, 'lastTraded': None}","{'bid': 1633.09, 'ask': 1633.59, 'lastTraded': None}",14951
2755,2020/03/12 08:00:00,2020-03-12T08:00:00,"{'bid': 1639.9, 'ask': 1640.4, 'lastTraded': None}","{'bid': 1633.96, 'ask': 1634.26, 'lastTraded': None}","{'bid': 1645.47, 'ask': 1645.86, 'lastTraded': None}","{'bid': 1633.36, 'ask': 1633.67, 'lastTraded': None}",19649
2756,2020/03/12 10:00:00,2020-03-12T10:00:00,"{'bid': 1633.93, 'ask': 1634.43, 'lastTraded': None}","{'bid': 1634.07, 'ask': 1634.37, 'lastTraded': None}","{'bid': 1642.95, 'ask': 1643.29, 'lastTraded': None}","{'bid': 1632.43, 'ask': 1632.73, 'lastTraded': None}",17239
2757,2020/03/12 12:00:00,2020-03-12T12:00:00,"{'bid': 1634.15, 'ask': 1634.45, 'lastTraded': None}","{'bid': 1596.83, 'ask': 1597.33, 'lastTraded': None}","{'bid': 1634.84, 'ask': 1635.2, 'lastTraded': None}","{'bid': 1585.96, 'ask': 1586.46, 'lastTraded': None}",26238
2758,2020/03/12 14:00:00,2020-03-12T14:00:00,"{'bid': 1596.96, 'ask': 1597.46, 'lastTraded': None}","{'bid': 1566.2, 'ask': 1566.7, 'lastTraded': None}","{'bid': 1596.96, 'ask': 1597.46, 'lastTraded': None}","{'bid': 1560.56, 'ask': 1561.06, 'lastTraded': None}",28631
2759,2020/03/12 16:00:00,2020-03-12T16:00:00,"{'bid': 1566.17, 'ask': 1566.67, 'lastTraded': None}","{'bid': 1594.85, 'ask': 1595.35, 'lastTraded': None}","{'bid': 1609.77, 'ask': 1610.27, 'lastTraded': None}","{'bid': 1565.55, 'ask': 1566.05, 'lastTraded': None}",26064
2760,2020/03/12 18:00:00,2020-03-12T18:00:00,"{'bid': 1595.19, 'ask': 1595.69, 'lastTraded': None}","{'bid': 1571.48, 'ask': 1571.98, 'lastTraded': None}","{'bid': 1595.32, 'ask': 1595.79, 'lastTraded': None}","{'bid': 1567.27, 'ask': 1567.77, 'lastTraded': None}",19998
2761,2020/03/12 20:00:00,2020-03-12T20:00:00,"{'bid': 1571.53, 'ask': 1572.03, 'lastTraded': None}","{'bid': 1575.31, 'ask': 1577.31, 'lastTraded': None}","{'bid': 1580.02, 'ask': 1580.4, 'lastTraded': None}","{'bid': 1565.92, 'ask': 1566.42, 'lastTraded': None}",6263
2762,2020/03/12 22:00:00,2020-03-12T22:00:00,"{'bid': 1575.37, 'ask': 1575.87, 'lastTraded': None}","{'bid': 1576.64, 'ask': 1577.14, 'lastTraded': None}","{'bid': 1584.26, 'ask': 1584.76, 'lastTraded': None}","{'bid': 1573.1, 'ask': 1573.86, 'lastTraded': None}",9153
2763,2020/03/13 00:00:00,2020-03-13T00:00:00,"{'bid': 1576.65, 'ask': 1577.15, 'lastTraded': None}","{'bid': 1554.84, 'ask': 1555.34, 'lastTraded': None}","{'bid': 1583.08, 'ask': 1583.48, 'lastTraded': None}","{'bid': 1552.63, 'ask': 1553.13, 'lastTraded': None}",17917
2764,2020/03/13 02:00:00,2020-03-13T02:00:00,"{'bid': 1554.92, 'ask': 1555.42, 'lastTraded': None}","{'bid': 1559.91, 'ask': 1560.41, 'lastTraded': None}","{'bid': 1566.75, 'ask': 1567.25, 'lastTraded': None}","{'bid': 1550.97, 'ask': 1551.57, 'lastTraded': None}",18538
2765,2020/03/13 04:00:00,2020-03-13T04:00:00,"{'bid': 1559.96, 'ask': 1560.46, 'lastTraded': None}","{'bid': 1586.36, 'ask': 1586.86, 'lastTraded': None}","{'bid': 1591.06, 'ask': 1591.56, 'lastTraded': None}","{'bid': 1557.55, 'ask': 1558.05, 'lastTraded': None}",20063
2766,2020/03/13 06:00:00,2020-03-13T06:00:00,"{'bid': 1586.37, 'ask': 1586.87, 'lastTraded': None}","{'bid': 1591.59, 'ask': 1592.09, 'lastTraded': None}","{'bid': 1594.2, 'ask': 1594.63, 'lastTraded': None}","{'bid': 1581.08, 'ask': 1581.58, 'lastTraded': None}",19846
2767,2020/03/13 08:00:00,2020-03-13T08:00:00,"{'bid': 1591.65, 'ask': 1592.15, 'lastTraded': None}","{'bid': 1582.37, 'ask': 1582.87, 'lastTraded': None}","{'bid': 1593.47, 'ask': 1593.94, 'lastTraded': None}","{'bid': 1578.82, 'ask': 1579.17, 'lastTraded': None}",18388
2768,2020/03/13 10:00:00,2020-03-13T10:00:00,"{'bid': 1582.35, 'ask': 1582.85, 'lastTraded': None}","{'bid': 1580.86, 'ask': 1581.36, 'lastTraded': None}","{'bid': 1589.61, 'ask': 1589.99, 'lastTraded': None}","{'bid': 1577.02, 'ask': 1577.41, 'lastTraded': None}",18074
2769,2020/03/13 12:00:00,2020-03-13T12:00:00,"{'bid': 1580.81, 'ask': 1581.11, 'lastTraded': None}","{'bid': 1574.74, 'ask': 1575.24, 'lastTraded': None}","{'bid': 1597.83, 'ask': 1598.3, 'lastTraded': None}","{'bid': 1566.28, 'ask': 1566.78, 'lastTraded': None}",24023
2770,2020/03/13 14:00:00,2020-03-13T14:00:00,"{'bid': 1574.76, 'ask': 1575.26, 'lastTraded': None}","{'bid': 1534.68, 'ask': 1535.18, 'lastTraded': None}","{'bid': 1581.9, 'ask': 1582.32, 'lastTraded': None}","{'bid': 1521.68, 'ask': 1522.18, 'lastTraded': None}",28049
2771,2020/03/13 16:00:00,2020-03-13T16:00:00,"{'bid': 1534.53, 'ask': 1535.38, 'lastTraded': None}","{'bid': 1522.09, 'ask': 1522.59, 'lastTraded': None}","{'bid': 1538.77, 'ask': 1539.37, 'lastTraded': None}","{'bid': 1504.31, 'ask': 1504.93, 'lastTraded': None}",27133
2772,2020/03/13 18:00:00,2020-03-13T18:00:00,"{'bid': 1522.1, 'ask': 1522.6, 'lastTraded': None}","{'bid': 1523.42, 'ask': 1523.92, 'lastTraded': None}","{'bid': 1537.15, 'ask': 1537.98, 'lastTraded': None}","{'bid': 1508.99, 'ask': 1509.75, 'lastTraded': None}",25469
2773,2020/03/13 20:00:00,2020-03-13T20:00:00,"{'bid': 1523.67, 'ask': 1524.17, 'lastTraded': None}","{'bid': 1529.0, 'ask': 1531.0, 'lastTraded': None}","{'bid': 1532.91, 'ask': 1534.01, 'lastTraded': None}","{'bid': 1516.12, 'ask': 1517.19, 'lastTraded': None}",7228
2774,2020/03/15 22:00:00,2020-03-15T22:00:00,"{'bid': 1554.94, 'ask': 1560.02, 'lastTraded': None}","{'bid': 1557.39, 'ask': 1557.89, 'lastTraded': None}","{'bid': 1574.95, 'ask': 1576.76, 'lastTraded': None}","{'bid': 1539.2, 'ask': 1540.56, 'lastTraded': None}",21485
2775,2020/03/16 00:00:00,2020-03-16T00:00:00,"{'bid': 1557.89, 'ask': 1558.39, 'lastTraded': None}","{'bid': 1534.54, 'ask': 1535.43, 'lastTraded': None}","{'bid': 1560.68, 'ask': 1561.44, 'lastTraded': None}","{'bid': 1523.73, 'ask': 1524.84, 'lastTraded': None}",20106
2776,2020/03/16 02:00:00,2020-03-16T02:00:00,"{'bid': 1534.39, 'ask': 1535.39, 'lastTraded': None}","{'bid': 1547.87, 'ask': 1548.37, 'lastTraded': None}","{'bid': 1548.9, 'ask': 1549.34, 'lastTraded': None}","{'bid': 1530.41, 'ask': 1530.91, 'lastTraded': None}",16945
2777,2020/03/16 04:00:00,2020-03-16T04:00:00,"{'bid': 1547.88, 'ask': 1548.38, 'lastTraded': None}","{'bid': 1540.49, 'ask': 1540.99, 'lastTraded': None}","{'bid': 1550.44, 'ask': 1551.51, 'lastTraded': None}","{'bid': 1538.01, 'ask': 1538.51, 'lastTraded': None}",15977
2778,2020/03/16 06:00:00,2020-03-16T06:00:00,"{'bid': 1540.52, 'ask': 1541.02, 'lastTraded': None}","{'bid': 1531.17, 'ask': 1531.67, 'lastTraded': None}","{'bid': 1547.4, 'ask': 1547.85, 'lastTraded': None}","{'bid': 1529.35, 'ask': 1529.85, 'lastTraded': None}",18731
2779,2020/03/16 08:00:00,2020-03-16T08:00:00,"{'bid': 1531.83, 'ask': 1532.33, 'lastTraded': None}","{'bid': 1527.04, 'ask': 1527.54, 'lastTraded': None}","{'bid': 1541.9, 'ask': 1542.4, 'lastTraded': None}","{'bid': 1512.34, 'ask': 1513.09, 'lastTraded': None}",19673
2780,2020/03/16 10:00:00,2020-03-16T10:00:00,"{'bid': 1526.99, 'ask': 1527.49, 'lastTraded': None}","{'bid': 1461.7, 'ask': 1462.2, 'lastTraded': None}","{'bid': 1528.25, 'ask': 1528.88, 'lastTraded': None}","{'bid': 1456.11, 'ask': 1456.61, 'lastTraded': None}",24761
2781,2020/03/16 12:00:00,2020-03-16T12:00:00,"{'bid': 1461.82, 'ask': 1462.32, 'lastTraded': None}","{'bid': 1470.78, 'ask': 1471.28, 'lastTraded': None}","{'bid': 1478.26, 'ask': 1479.0, 'lastTraded': None}","{'bid': 1451.06, 'ask': 1451.5, 'lastTraded': None}",26073
2782,2020/03/16 14:00:00,2020-03-16T14:00:00,"{'bid': 1470.94, 'ask': 1471.44, 'lastTraded': None}","{'bid': 1503.81, 'ask': 1504.31, 'lastTraded': None}","{'bid': 1519.5, 'ask': 1520.25, 'lastTraded': None}","{'bid': 1464.31, 'ask': 1464.87, 'lastTraded': None}",28498
2783,2020/03/16 16:00:00,2020-03-16T16:00:00,"{'bid': 1503.82, 'ask': 1504.32, 'lastTraded': None}","{'bid': 1492.07, 'ask': 1492.57, 'lastTraded': None}","{'bid': 1513.48, 'ask': 1513.98, 'lastTraded': None}","{'bid': 1483.86, 'ask': 1484.36, 'lastTraded': None}",23371
2784,2020/03/16 18:00:00,2020-03-16T18:00:00,"{'bid': 1492.14, 'ask': 1492.64, 'lastTraded': None}","{'bid': 1508.85, 'ask': 1509.7, 'lastTraded': None}","{'bid': 1509.85, 'ask': 1510.35, 'lastTraded': None}","{'bid': 1487.23, 'ask': 1487.73, 'lastTraded': None}",19460
2785,2020/03/16 20:00:00,2020-03-16T20:00:00,"{'bid': 1508.61, 'ask': 1509.86, 'lastTraded': None}","{'bid': 1514.04, 'ask': 1516.04, 'lastTraded': None}","{'bid': 1517.52, 'ask': 1518.54, 'lastTraded': None}","{'bid': 1495.75, 'ask': 1496.66, 'lastTraded': None}",5696
2786,2020/03/16 22:00:00,2020-03-16T22:00:00,"{'bid': 1505.66, 'ask': 1506.16, 'lastTraded': None}","{'bid': 1507.07, 'ask': 1507.57, 'lastTraded': None}","{'bid': 1517.6, 'ask': 1518.39, 'lastTraded': None}","{'bid': 1496.25, 'ask': 1497.58, 'lastTraded': None}",11196
2787,2020/03/17 00:00:00,2020-03-17T00:00:00,"{'bid': 1506.4, 'ask': 1506.9, 'lastTraded': None}","{'bid': 1492.39, 'ask': 1492.89, 'lastTraded': None}","{'bid': 1519.16, 'ask': 1519.66, 'lastTraded': None}","{'bid': 1490.55, 'ask': 1491.36, 'lastTraded': None}",19249
2788,2020/03/17 02:00:00,2020-03-17T02:00:00,"{'bid': 1492.22, 'ask': 1493.1, 'lastTraded': None}","{'bid': 1500.88, 'ask': 1501.38, 'lastTraded': None}","{'bid': 1500.88, 'ask': 1501.68, 'lastTraded': None}","{'bid': 1485.1, 'ask': 1486.14, 'lastTraded': None}",18086
2789,2020/03/17 04:00:00,2020-03-17T04:00:00,"{'bid': 1500.78, 'ask': 1501.28, 'lastTraded': None}","{'bid': 1492.58, 'ask': 1493.08, 'lastTraded': None}","{'bid': 1504.95, 'ask': 1505.61, 'lastTraded': None}","{'bid': 1491.68, 'ask': 1492.33, 'lastTraded': None}",12900
2790,2020/03/17 06:00:00,2020-03-17T06:00:00,"{'bid': 1492.62, 'ask': 1493.12, 'lastTraded': None}","{'bid': 1486.3, 'ask': 1486.8, 'lastTraded': None}","{'bid': 1492.94, 'ask': 1493.6, 'lastTraded': None}","{'bid': 1482.3, 'ask': 1483.08, 'lastTraded': None}",18152
2791,2020/03/17 08:00:00,2020-03-17T08:00:00,"{'bid': 1486.31, 'ask': 1486.81, 'lastTraded': None}","{'bid': 1470.62, 'ask': 1471.42, 'lastTraded': None}","{'bid': 1487.85, 'ask': 1488.52, 'lastTraded': None}","{'bid': 1467.67, 'ask': 1468.37, 'lastTraded': None}",20359
2792,2020/03/17 10:00:00,2020-03-17T10:00:00,"{'bid': 1470.65, 'ask': 1471.46, 'lastTraded': None}","{'bid': 1472.6, 'ask': 1473.1, 'lastTraded': None}","{'bid': 1475.58, 'ask': 1476.27, 'lastTraded': None}","{'bid': 1465.32, 'ask': 1466.2, 'lastTraded': None}",18042
2793,2020/03/17 12:00:00,2020-03-17T12:00:00,"{'bid': 1472.65, 'ask': 1473.15, 'lastTraded': None}","{'bid': 1493.16, 'ask': 1493.66, 'lastTraded': None}","{'bid': 1503.49, 'ask': 1503.99, 'lastTraded': None}","{'bid': 1472.11, 'ask': 1472.61, 'lastTraded': None}",25297
2794,2020/03/17 14:00:00,2020-03-17T14:00:00,"{'bid': 1493.18, 'ask': 1493.68, 'lastTraded': None}","{'bid': 1532.38, 'ask': 1532.88, 'lastTraded': None}","{'bid': 1553.71, 'ask': 1554.21, 'lastTraded': None}","{'bid': 1491.55, 'ask': 1492.05, 'lastTraded': None}",29254
2795,2020/03/17 16:00:00,2020-03-17T16:00:00,"{'bid': 1532.3, 'ask': 1533.18, 'lastTraded': None}","{'bid': 1534.61, 'ask': 1535.11, 'lastTraded': None}","{'bid': 1541.17, 'ask': 1541.76, 'lastTraded': None}","{'bid': 1521.68, 'ask': 1522.18, 'lastTraded': None}",24736
2796,2020/03/17 18:00:00,2020-03-17T18:00:00,"{'bid': 1534.7, 'ask': 1535.0, 'lastTraded': None}","{'bid': 1528.92, 'ask': 1529.98, 'lastTraded': None}","{'bid': 1537.5, 'ask': 1538.16, 'lastTraded': None}","{'bid': 1520.52, 'ask': 1521.02, 'lastTraded': None}",21416
2797,2020/03/17 20:00:00,2020-03-17T20:00:00,"{'bid': 1529.34, 'ask': 1530.5, 'lastTraded': None}","{'bid': 1527.52, 'ask': 1529.52, 'lastTraded': None}","{'bid': 1531.09, 'ask': 1532.23, 'lastTraded': None}","{'bid': 1526.32, 'ask': 1526.97, 'lastTraded': None}",4629
2798,2020/03/17 22:00:00,2020-03-17T22:00:00,"{'bid': 1527.59, 'ask': 1529.44, 'lastTraded': None}","{'bid': 1537.73, 'ask': 1538.23, 'lastTraded': None}","{'bid': 1545.81, 'ask': 1546.89, 'lastTraded': None}","{'bid': 1527.43, 'ask': 1528.91, 'lastTraded': None}",12539
2799,2020/03/18 00:00:00,2020-03-18T00:00:00,"{'bid': 1537.83, 'ask': 1538.33, 'lastTraded': None}","{'bid': 1534.54, 'ask': 1535.04, 'lastTraded': None}","{'bid': 1539.3, 'ask': 1540.19, 'lastTraded': None}","{'bid': 1529.53, 'ask': 1530.59, 'lastTraded': None}",17119
2800,2020/03/18 02:00:00,2020-03-18T02:00:00,"{'bid': 1534.52, 'ask': 1535.02, 'lastTraded': None}","{'bid': 1532.24, 'ask': 1532.74, 'lastTraded': None}","{'bid': 1535.68, 'ask': 1536.67, 'lastTraded': None}","{'bid': 1527.6, 'ask': 1528.12, 'lastTraded': None}",14751
2801,2020/03/18 04:00:00,2020-03-18T04:00:00,"{'bid': 1531.73, 'ask': 1532.99, 'lastTraded': None}","{'bid': 1518.61, 'ask': 1519.11, 'lastTraded': None}","{'bid': 1532.82, 'ask': 1533.45, 'lastTraded': None}","{'bid': 1511.36, 'ask': 1512.4, 'lastTraded': None}",14502
2802,2020/03/18 06:00:00,2020-03-18T06:00:00,"{'bid': 1518.65, 'ask': 1519.15, 'lastTraded': None}","{'bid': 1497.76, 'ask': 1498.57, 'lastTraded': None}","{'bid': 1519.19, 'ask': 1520.25, 'lastTraded': None}","{'bid': 1494.35, 'ask': 1495.37, 'lastTraded': None}",21309
2803,2020/03/18 08:00:00,2020-03-18T08:00:00,"{'bid': 1496.87, 'ask': 1497.84, 'lastTraded': None}","{'bid': 1493.7, 'ask': 1494.56, 'lastTraded': None}","{'bid': 1507.99, 'ask': 1508.93, 'lastTraded': None}","{'bid': 1486.99, 'ask': 1487.72, 'lastTraded': None}",20516
2804,2020/03/18 10:00:00,2020-03-18T10:00:00,"{'bid': 1493.94, 'ask': 1494.44, 'lastTraded': None}","{'bid': 1516.56, 'ask': 1517.74, 'lastTraded': None}","{'bid': 1516.56, 'ask': 1517.77, 'lastTraded': None}","{'bid': 1492.62, 'ask': 1493.22, 'lastTraded': None}",20779
2805,2020/03/18 12:00:00,2020-03-18T12:00:00,"{'bid': 1516.59, 'ask': 1517.68, 'lastTraded': None}","{'bid': 1508.42, 'ask': 1508.92, 'lastTraded': None}","{'bid': 1522.49, 'ask': 1523.43, 'lastTraded': None}","{'bid': 1493.9, 'ask': 1495.03, 'lastTraded': None}",26759
